userId,movieId,rating,timestamp
13,2810,4.4,1772471448
13,95441,2.9,1772471448
13,456,2.7,1772471448
13,5040,3.6,1772471448
13,1667,3.5,1772471448
13,1629,2.9,1772471448
13,27746,2.6,1772471448
13,959,3.1,1772471448
13,5538,3.2,1772471448
13,2489,4.8,1772471448
13,1975,4.9,1772471448
13,49347,5.0,1772471448
13,191,4.5,1772471448
13,7133,4.4,1772471448
13,111999,4.8,1772471448
13,5015,3.4,1772471448
13,2567,3.8,1772471448
13,100579,4.0,1772471448
13,7720,3.9,1772471448
13,26285,3.6,1772471448
13,26476,4.9,1772471448
13,6650,3.3,1772471448
13,8376,3.1,1772471448
13,4199,4.3,1772471448
13,303,4.8,1772471448
13,4572,4.9,1772471448
13,64030,4.5,1772471448
13,63033,3.5,1772471448
13,72712,4.5,1772471448
13,5220,4.4,1772471448
13,60487,3.5,1772471448
13,2881,2.8,1772471448
13,46335,4.6,1772471448
13,3060,3.3,1772471448
13,73874,2.8,1772471448
14,5025,3.6,1772471448
14,99750,3.6,1772471448
14,6959,3.6,1772471448
14,38294,3.0,1772471448
14,7320,2.9,1772471448
14,27376,4.4,1772471448
14,2215,4.0,1772471448
14,1215,3.3,1772471448
14,4566,3.0,1772471448
14,94931,4.7,1772471448
14,3765,2.8,1772471448
14,202,4.0,1772471448
14,7043,4.0,1772471448
14,2188,4.6,1772471448
14,212,2.6,1772471448
14,4553,3.3,1772471448
14,139415,4.9,1772471448
14,97685,3.9,1772471448
14,4659,3.5,1772471448
14,5489,3.3,1772471448
14,62792,2.9,1772471448
14,78967,3.0,1772471448
14,47642,4.4,1772471448
14,2141,3.1,1772471448
14,8662,3.0,1772471448
14,1899,3.3,1772471448
14,48711,4.4,1772471448
14,7303,3.6,1772471448
14,5825,2.6,1772471448
14,4628,3.8,1772471448
14,31337,3.2,1772471448
14,33499,3.6,1772471448
14,7391,4.7,1772471448
14,4372,3.0,1772471448
14,45137,3.3,1772471448
14,7220,4.9,1772471448
14,78218,4.4,1772471448
14,34608,3.2,1772471448
14,6270,2.8,1772471448
14,7587,4.8,1772471448
15,3646,3.7,1772471448
15,2399,2.5,1772471448
15,2291,2.9,1772471448
15,212,3.2,1772471448
15,567,3.0,1772471448
15,75803,3.4,1772471448
15,3005,2.9,1772471448
15,6935,4.6,1772471448
15,8571,3.8,1772471448
15,26973,3.3,1772471448
15,2530,3.2,1772471448
15,8220,3.1,1772471448
15,111999,3.8,1772471448
15,52722,3.8,1772471448
15,38843,5.0,1772471448
15,69406,4.1,1772471448
15,52712,3.8,1772471448
15,4153,2.6,1772471448
15,119145,3.9,1772471448
15,5936,3.7,1772471448
15,86911,4.7,1772471448
15,7881,4.3,1772471448
15,8695,3.7,1772471448
15,1727,3.1,1772471448
15,114760,4.3,1772471448
15,993,3.2,1772471448
15,339,3.4,1772471448
15,107990,4.2,1772471448
15,6528,3.3,1772471448
15,25786,3.2,1772471448
15,48389,3.6,1772471448
15,4345,4.2,1772471448
15,45,4.9,1772471448
15,597,2.9,1772471448
15,3735,3.1,1772471448
15,3056,5.0,1772471448
15,80639,4.0,1772471448
15,32598,2.5,1772471448
15,115617,4.7,1772471448
15,31724,3.2,1772471448
16,7453,3.1,1772471448
16,89470,2.7,1772471448
16,5981,4.6,1772471448
16,5303,4.7,1772471448
16,31270,4.7,1772471448
16,32875,3.6,1772471448
16,78349,2.9,1772471448
16,2381,4.2,1772471448
16,8639,2.8,1772471448
16,6191,4.2,1772471448
16,93193,3.0,1772471448
16,4685,2.8,1772471448
16,2868,2.5,1772471448
16,1992,3.8,1772471448
16,104312,4.7,1772471448
16,6754,4.4,1772471448
16,5990,3.2,1772471448
16,2476,2.9,1772471448
16,80846,4.9,1772471448
16,31645,4.6,1772471448
16,91137,4.1,1772471448
16,94931,3.4,1772471448
16,59107,4.5,1772471448
16,3036,3.4,1772471448
16,61210,4.2,1772471448
16,1295,3.9,1772471448
16,961,3.9,1772471448
16,2454,3.8,1772471448
16,7136,4.9,1772471448
16,5026,4.8,1772471448
16,67361,3.6,1772471448
16,104116,4.9,1772471448
16,26007,4.1,1772471448
16,131842,4.6,1772471448
16,2777,4.5,1772471448
16,524,4.9,1772471448
16,114935,3.0,1772471448
16,7751,4.3,1772471448
16,35853,4.9,1772471448
16,1584,2.7,1772471448
17,8478,4.8,1772471448
17,81658,5.0,1772471448
17,27706,4.7,1772471448
17,47970,4.1,1772471448
17,1688,3.2,1772471448
17,64614,4.7,1772471448
17,2342,2.6,1772471448
17,7727,3.0,1772471448
17,5221,3.2,1772471448
17,105213,4.2,1772471448
17,1273,3.8,1772471448
17,1513,4.8,1772471448
17,5341,3.3,1772471448
17,54190,4.2,1772471448
17,26686,2.6,1772471448
17,4304,4.2,1772471448
17,109607,3.5,1772471448
17,8578,4.6,1772471448
17,1234,4.0,1772471448
17,7025,4.2,1772471448
17,6616,4.6,1772471448
17,67997,2.6,1772471448
17,4092,5.0,1772471448
17,8462,3.0,1772471448
17,3048,3.0,1772471448
17,5087,4.5,1772471448
17,7437,3.6,1772471448
17,3643,3.0,1772471448
17,3704,3.0,1772471448
17,89506,2.9,1772471448
17,6426,3.6,1772471448
17,85401,2.6,1772471448
17,1431,2.5,1772471448
17,26758,4.5,1772471448
17,7781,3.9,1772471448
17,38538,3.1,1772471448
17,49394,2.7,1772471448
17,4791,4.2,1772471448
17,1252,4.5,1772471448
17,110553,3.7,1772471448
18,61348,3.2,1772471448
18,135504,4.9,1772471448
18,138952,3.2,1772471448
18,45679,4.8,1772471448
18,103219,3.8,1772471448
18,4413,2.7,1772471448
18,2002,2.9,1772471448
18,8886,2.9,1772471448
18,1904,3.3,1772471448
18,6750,3.4,1772471448
18,3540,3.7,1772471448
18,4288,4.0,1772471448
18,130520,4.5,1772471448
18,76091,3.2,1772471448
18,45,3.3,1772471448
18,6669,4.4,1772471448
18,26269,3.9,1772471448
18,5949,4.3,1772471448
18,2978,4.2,1772471448
18,6586,3.0,1772471448
18,2931,4.0,1772471448
18,69746,4.6,1772471448
18,3917,5.0,1772471448
18,2941,2.7,1772471448
18,104093,3.2,1772471448
18,65552,2.5,1772471448
18,1236,2.9,1772471448
18,81,4.2,1772471448
18,5611,3.6,1772471448
18,1805,3.9,1772471448
18,97880,2.7,1772471448
18,33495,3.6,1772471448
18,49932,3.0,1772471448
18,4293,4.2,1772471448
18,3357,3.6,1772471448
18,151,4.1,1772471448
18,1611,2.8,1772471448
18,6636,2.8,1772471448
18,36527,4.0,1772471448
18,78827,4.7,1772471448
19,33085,3.4,1772471448
19,91474,4.5,1772471448
19,85016,4.0,1772471448
19,283,3.9,1772471448
19,58059,3.0,1772471448
19,33644,4.8,1772471448
19,2029,2.9,1772471448
19,5610,2.7,1772471448
19,3429,4.5,1772471448
19,89804,3.4,1772471448
19,3190,4.6,1772471448
19,72393,4.8,1772471448
19,1683,3.5,1772471448
19,926,2.8,1772471448
19,78264,2.8,1772471448
19,8527,3.0,1772471448
19,2057,3.2,1772471448
19,99695,4.1,1772471448
19,8425,4.4,1772471448
19,54736,3.6,1772471448
19,594,4.7,1772471448
19,5804,4.5,1772471448
19,115921,2.5,1772471448
19,104218,3.9,1772471448
19,59985,3.5,1772471448
19,5237,3.7,1772471448
19,31617,4.0,1772471448
19,43919,4.0,1772471448
19,76763,4.7,1772471448
19,5613,3.4,1772471448
19,7725,4.0,1772471448
19,142973,4.9,1772471448
19,6409,3.4,1772471448
19,8634,3.7,1772471448
19,952,2.7,1772471448
19,649,4.8,1772471448
19,56587,4.5,1772471448
19,4711,2.6,1772471448
19,3425,4.3,1772471448
19,106407,4.8,1772471448
20,34811,4.9,1772471448
20,7345,3.4,1772471448
20,72603,2.8,1772471448
20,8959,2.6,1772471448
20,568,4.8,1772471448
20,36883,4.7,1772471448
20,40337,2.7,1772471448
20,78483,4.0,1772471448
20,3879,4.1,1772471448
20,2043,4.3,1772471448
20,6356,2.9,1772471448
20,26840,2.9,1772471448
20,72294,4.8,1772471448
20,91976,4.1,1772471448
20,4007,3.4,1772471448
20,5047,4.6,1772471448
20,6100,3.8,1772471448
20,7075,2.8,1772471448
20,1380,4.4,1772471448
20,77837,4.6,1772471448
20,33681,2.6,1772471448
20,6457,2.8,1772471448
20,3952,3.1,1772471448
20,8612,2.9,1772471448
20,7578,4.3,1772471448
20,4866,2.7,1772471448
20,4788,2.7,1772471448
20,4197,5.0,1772471448
20,450,3.9,1772471448
20,53956,3.5,1772471448
20,5968,3.3,1772471448
20,6840,3.6,1772471448
20,6754,3.2,1772471448
20,4284,4.8,1772471448
20,26306,4.8,1772471448
20,56165,4.9,1772471448
20,1099,4.8,1772471448
20,3008,4.8,1772471448
20,26903,3.6,1772471448
20,3645,3.2,1772471448
21,6751,4.3,1772471448
21,26344,3.5,1772471448
21,425,2.7,1772471448
21,73870,2.9,1772471448
21,79868,4.8,1772471448
21,513,4.1,1772471448
21,549,4.5,1772471448
21,2887,3.0,1772471448
21,6609,3.8,1772471448
21,79863,3.8,1772471448
21,2670,3.4,1772471448
21,3698,3.7,1772471448
21,508,3.9,1772471448
21,26422,2.7,1772471448
21,1150,4.0,1772471448
21,33823,2.6,1772471448
21,102993,4.7,1772471448
21,3946,3.6,1772471448
21,3660,3.7,1772471448
21,1094,3.2,1772471448
21,71438,4.9,1772471448
21,1587,3.3,1772471448
21,73983,3.5,1772471448
21,2185,3.8,1772471448
21,48319,4.3,1772471448
21,4775,3.3,1772471448
21,110501,4.9,1772471448
21,1413,3.6,1772471448
21,188,3.1,1772471448
21,113240,3.3,1772471448
21,4888,4.5,1772471448
21,124859,3.7,1772471448
21,1541,3.6,1772471448
21,1361,2.6,1772471448
21,51925,4.6,1772471448
21,7442,4.1,1772471448
21,39292,4.9,1772471448
21,6503,2.7,1772471448
21,32469,4.4,1772471448
21,2032,4.3,1772471448
22,54121,4.0,1772471448
22,7361,5.0,1772471448
22,4136,3.9,1772471448
22,4804,3.8,1772471448
22,5199,3.3,1772471448
22,7949,2.8,1772471448
22,1882,2.5,1772471448
22,79274,4.3,1772471448
22,6484,4.3,1772471448
22,2748,3.9,1772471448
22,6684,4.6,1772471448
22,79800,4.2,1772471448
22,4834,3.5,1772471448
22,68194,4.8,1772471448
22,969,2.6,1772471448
22,85394,4.0,1772471448
22,53464,4.5,1772471448
22,2113,4.0,1772471448
22,79,2.5,1772471448
22,73494,3.5,1772471448
22,3219,3.4,1772471448
22,65126,3.7,1772471448
22,81180,4.6,1772471448
22,2490,2.8,1772471448
22,4663,2.6,1772471448
22,26393,4.5,1772471448
22,81385,3.2,1772471448
22,4670,4.9,1772471448
22,1829,3.9,1772471448
22,7012,3.6,1772471448
22,6519,3.4,1772471448
22,3743,4.9,1772471448
22,47952,4.9,1772471448
22,26791,3.4,1772471448
22,65230,4.9,1772471448
22,163,3.9,1772471448
22,4035,3.4,1772471448
22,3850,5.0,1772471448
22,219,5.0,1772471448
22,5523,4.8,1772471448
23,4805,3.8,1772471448
23,3622,2.6,1772471448
23,2615,4.6,1772471448
23,97870,2.8,1772471448
23,140715,2.7,1772471448
23,117533,4.1,1772471448
23,1389,4.0,1772471448
23,33154,4.5,1772471448
23,32825,4.1,1772471448
23,3188,4.7,1772471448
23,1974,3.2,1772471448
23,39414,3.4,1772471448
23,26283,3.6,1772471448
23,8998,4.0,1772471448
23,26386,2.6,1772471448
23,7828,2.8,1772471448
23,59026,3.5,1772471448
23,4880,3.6,1772471448
23,74795,4.0,1772471448
23,3943,4.7,1772471448
23,55577,2.6,1772471448
23,951,2.9,1772471448
23,1328,4.2,1772471448
23,33912,4.7,1772471448
23,32646,2.5,1772471448
23,140737,2.7,1772471448
23,4010,3.9,1772471448
23,5049,3.7,1772471448
23,8446,4.4,1772471448
23,4667,4.1,1772471448
23,80,4.5,1772471448
23,82564,2.9,1772471448
23,77866,4.1,1772471448
23,94018,3.7,1772471448
23,5638,3.3,1772471448
23,69438,2.8,1772471448
23,2953,4.1,1772471448
23,3342,2.9,1772471448
23,93035,4.9,1772471448
23,110322,3.3,1772471448
24,48555,3.0,1772471448
24,94,4.6,1772471448
24,2894,4.5,1772471448
24,65740,3.6,1772471448
24,55118,3.3,1772471448
24,26220,2.8,1772471448
24,87197,4.1,1772471448
24,2860,3.6,1772471448
24,660,2.8,1772471448
24,2989,3.1,1772471448
24,77810,4.7,1772471448
24,73874,4.5,1772471448
24,4229,5.0,1772471448
24,5064,4.3,1772471448
24,8462,3.5,1772471448
24,2769,3.3,1772471448
24,53519,3.7,1772471448
24,86642,3.8,1772471448
24,476,3.9,1772471448
24,2819,2.8,1772471448
24,25894,3.0,1772471448
24,32518,4.6,1772471448
24,442,3.1,1772471448
24,4989,4.5,1772471448
24,30894,3.2,1772471448
24,105504,4.4,1772471448
24,3717,2.7,1772471448
24,6225,4.1,1772471448
24,34321,4.5,1772471448
24,1960,3.6,1772471448
24,6615,4.1,1772471448
24,3052,4.8,1772471448
24,2365,4.9,1772471448
24,1003,4.5,1772471448
24,3902,2.5,1772471448
24,25796,3.3,1772471448
24,437,2.8,1772471448
24,7234,4.6,1772471448
24,694,3.6,1772471448
24,5060,3.8,1772471448
25,5230,3.5,1772471448
25,8125,3.8,1772471448
25,6188,2.6,1772471448
25,86880,2.9,1772471448
25,49464,3.1,1772471448
25,71285,4.8,1772471448
25,25771,3.3,1772471448
25,2445,4.6,1772471448
25,135532,3.7,1772471448
25,6458,3.4,1772471448
25,5633,2.5,1772471448
25,707,2.7,1772471448
25,23,4.3,1772471448
25,26663,3.4,1772471448
25,5854,4.9,1772471448
25,933,3.9,1772471448
25,89470,4.3,1772471448
25,61257,4.8,1772471448
25,2830,4.5,1772471448
25,2441,3.3,1772471448
25,26608,3.4,1772471448
25,1906,2.9,1772471448
25,50798,3.4,1772471448
25,1130,4.0,1772471448
25,69253,4.3,1772471448
25,26110,4.2,1772471448
25,54001,3.7,1772471448
25,31672,3.3,1772471448
25,4100,3.5,1772471448
25,8722,3.4,1772471448
25,47092,2.9,1772471448
25,8670,3.9,1772471448
25,45987,3.9,1772471448
25,6477,3.3,1772471448
25,80094,3.4,1772471448
25,1805,4.0,1772471448
25,27136,3.0,1772471448
25,25941,4.1,1772471448
25,6167,4.8,1772471448
25,98809,2.9,1772471448
26,107978,4.5,1772471448
26,103384,2.9,1772471448
26,55671,3.7,1772471448
